epi_mcode,parid,loglik,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,sig_sq,delta,S_0,E_0,I_0,A_0,R_0,incid_0,pop_0
final,373,-1611.3605387491207,0.9637425011469424,185.6040832318874,5.303799225087976,1.7521392410805183,4.228762587700269,1.5357380968838807,5.192166194229026,1.1654033030492643,0.98477697729426,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08135599407444213,1.4331703604564272e-4,0.9490386562570521,1.1664971386082505e-5,1.466698608103021e-5,0,0.05093501178548088,503,11658837
final,379,-1611.4291971459293,0.9850475945446272,246.7747128746154,4.612019334472621,1.989999937463987,3.2648614432838268,2.1642486731994435,4.332391023950249,1.2349769394994943,0.9987186289235163,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08787576472520585,1.4331703604564272e-4,0.9319697753617768,0,0,0,0.06803022463822317,0,11658568
final,273,-1611.451844928461,0.9887094991231405,210.50187667674098,4.032410866598186,2.810499010009929,3.0750385530928273,2.7141655650580123,3.8697380428024566,2.3966190891733152,0.9861148906839222,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09543285801824977,1.4331703604564272e-4,0.9552220986172926,1.0035157358986741e-5,1.192211002477912e-5,0,0.04475594411532369,365,11659010
final,44,-1611.4772590867997,0.9696308111151986,252.00172796206007,5.040895962830745,2.190993085380168,3.8791670044271918,2.0631896541625987,4.640861080925428,1.5548166372704229,0.9821876487576036,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09730863952509577,1.4331703604564272e-4,0.9544538850013625,1.3551996221909306e-5,1.6554020701446177e-5,0,0.04551600898171415,530,11658799
final,1,-1611.4824751094689,0.53694742617887,262.532450483587,5.5602133539861995,1.3423796324473998,4.3489468328542085,1.3815204951259552,5.3768400758874835,0.7174740250212036,0.9941967042377476,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09665715962400229,1.4331703604564272e-4,0.9188153302931851,0,0,0,0.08118466970681493,0,11658642
final,208,-1611.4944588943576,0.9432751419358267,432.69839570864195,4.262125227802222,2.3954266189824365,2.9940866073735295,2.714244764625245,3.7357881686700813,2.04066622164822,0.9945353041981141,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09746951754886415,1.4331703604564272e-4,0.9377499779150618,0,0,0,0.06225002208493824,0,11659530
final,222,-1611.5009289112031,0.6250580562611884,151.26480502147302,5.397383719663418,2.2206293919759093,3.8549231966584703,2.438534646190692,4.687612666288086,1.634690999346997,0.9801078392490186,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08642875506176907,1.4331703604564272e-4,0.933782895713044,2.084219269473427e-5,3.044847080917969e-5,0,0.0661658136234522,1027,11659042
final,302,-1611.5109255238335,0.5839537428231348,430.5710914283873,4.998874582290387,1.9676477996206567,3.791973413300506,2.4328966389146403,4.230541862392082,1.8810888870201403,0.9885972751977818,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09120926049566039,1.4331703604564272e-4,0.9261490066415439,8.2334251503179e-6,1.1492489272318737e-5,0,0.07383126744403345,353,11659789
final,30,-1611.5258349887383,0.39449189315989,355.0502359680475,6.1970028486040825,0.9900261057956973,4.722106516340665,1.443237549709768,5.523718352677315,0.6219767388276216,0.9944633865241738,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.1033396937973819,1.4331703604564272e-4,0.8878570958049112,0,0,0,0.11214290419508877,0,11658776
final,343,-1611.5294060794106,0.7598617531361115,188.01406804866534,5.174128815323888,1.9959576990170713,3.8251082351860686,2.082211422312254,4.860020489604783,1.2761197037797734,0.9860803887661633,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08813512178669906,1.4331703604564272e-4,0.9409068456052089,1.29517268554571e-5,1.6983059055500036e-5,0,0.05906321960888017,535,11658677
final,197,-1611.5471648384214,0.7711674622848942,209.87596409641867,3.768527613334331,3.4097551512497124,2.5811912649356534,3.330530865188016,3.492939295294874,2.7757622922379115,0.984411950270554,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08467537731594445,1.4331703604564272e-4,0.9437015213405808,1.106429513363996e-5,1.5009702700674365e-5,0,0.056272404661584896,497,11659125
final,285,-1611.5608260664428,0.9864952562276403,297.82286722877336,4.10935406319094,2.6405246755110308,3.283392346394338,2.3108313433485663,4.13027868969306,2.0214261171611274,0.9897751712702563,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.10203045744936469,1.4331703604564272e-4,0.9541326912874784,7.033455661138399e-6,8.32006340402957e-6,0,0.04585195519345653,289,11658565
final,146,-1611.5610118379202,0.8109062181553266,165.85483141854195,4.625251422561849,2.1783896925736657,3.485773674275261,2.2781229947741672,4.254592729346614,1.6438170629672033,0.9908145918276449,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08149932147029186,1.4331703604564272e-4,0.9481130133390792,6.17581728364225e-6,9.177950685412789e-6,0,0.05187163289295171,275,11658376
final,351,-1611.6058384494459,0.9263707348346233,275.845215586397,4.4593013248444615,3.029356291519545,3.117636231879701,3.2009994241974393,3.974191024283222,2.5918310390681465,0.9748709203182812,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09934995494153011,1.4331703604564272e-4,0.9548908985144069,1.5010149434185985e-5,2.478818963702714e-5,0,0.04506930314652191,764,11658778
final,131,-1611.6163217865644,0.191274883273113,258.9494061135813,8.168251355788653,2.8044565787970517,6.267225899739472,3.0668859717588735,6.853507634452763,2.3831408109824452,0.9565043861794283,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09306251152427227,1.4331703604564272e-4,0.7873625856210643,7.221389446788394e-5,9.45127217382519e-5,0,0.2124706877627296,2835,11659806
final,181,-1611.6579428277823,0.5582396373865952,158.41736919706838,5.3582216398534435,1.7782754696913026,4.100563805711969,1.8250442573771195,4.889858402395485,1.14006406574467,0.9906879700850817,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08669629560052393,1.4331703604564272e-4,0.922594045541421,7.119090286618863e-6,7.633723319386493e-6,0,0.07739120164497304,245,11658793
final,81,-1611.6615042884932,0.9942204818248747,155.0045170925396,5.052362872823759,2.230545239749284,3.626002481233531,2.295551466960614,4.676965012099592,1.3806880666211012,0.9832736139657435,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08451973158940636,1.4331703604564272e-4,0.9548463058087944,1.3895159818354236e-5,1.861265234927697e-5,0,0.04512118637903806,564,11658736
final,121,-1611.6626998843615,0.2670952721563926,295.7701558666657,5.327766082903501,2.2601234496749925,3.965183570793867,2.532381888954965,4.803040159654613,1.8578431103476594,0.9943321666703795,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.10250697396662445,1.4331703604564272e-4,0.850565439610535,0,0,0,0.149434560389465,0,11659070
final,65,-1611.6712380932981,0.48450713710970505,232.10999369737542,5.399063834763017,1.951444056184956,4.01545966756444,2.0599884304308484,4.951577016290435,1.4545690434950822,0.987378497406139,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.07868982441834464,1.4331703604564272e-4,0.9057929379568289,6.08955052856012e-6,8.40529509575904e-6,0,0.09419256719754676,308,11659317
final,168,-1611.6827888763912,0.48943845975668915,536.5758114725082,4.2545284957021225,2.602252707544435,3.005902118397972,2.866166441575249,3.7423843562046297,2.1055457080587345,0.9980876719397563,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09262021357819124,1.4331703604564272e-4,0.8984921260254506,0,0,0,0.10150787397454941,0,11658534
final,185,-1611.7198886018323,0.7137907134782702,243.82976733957196,5.56967078553373,1.8290214312001352,4.379099227158625,1.773499461610206,5.159449754119739,1.34452091060482,0.9796162399842583,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.0883494665994154,1.4331703604564272e-4,0.9377812444677438,1.500999751605984e-5,1.8698168334291686e-5,0,0.06218504736640584,607,11658896
final,120,-1611.7250258404974,0.9221697667449762,163.9764347282205,4.093911453790477,2.7243547742158865,2.8252766322070375,2.8195896710557453,3.8021483056115533,2.170028713954011,0.9914517766320234,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.07752251193426576,1.4331703604564272e-4,0.9391468146002151,3.1736316158210854e-6,5.1464296472774355e-6,0,0.060844865338521736,165,11658568
final,2,-1611.7374417389237,0.6739175021439006,338.4570690999624,4.670358252462938,2.961786568069052,3.253406538617511,3.158041388858698,4.092784888853055,2.245753131718562,0.9767156531583713,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.10349947155259341,1.4331703604564272e-4,0.9445292829949293,2.2729717244032933e-5,3.156428658794008e-5,0,0.055416423001238724,970,11658746
final,110,-1611.7977444499513,0.6509082865503756,248.4074591529747,4.691819311673959,2.135285528732742,3.2947940074154562,2.5073658428008123,4.022355894480329,1.776222487077818,0.9940702643156081,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.0909143138550858,1.4331703604564272e-4,0.9281370908464011,0,0,0,0.07186290915359894,0,11659130
final,192,-1611.9601864894605,0.8852367315979305,299.77405134663746,4.3144684326234755,2.272218811633458,3.3048200352141124,2.381785772839586,3.9545581731599357,1.9812816597886502,0.9930619517570748,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09184834444783152,1.4331703604564272e-4,0.9469824031773332,2.1443431113663737e-6,3.0020803559129232e-6,0,0.05301245039919955,94,11658582
final,261,-1611.963307003342,0.6758856722361227,226.81354346366888,6.191924616056155,1.3020673200090984,4.700130224955449,1.1974580158258068,6.008347223293997,0.32710225099507706,0.9841268478862998,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09491577263620349,1.4331703604564272e-4,0.9311763480314686,1.2694640794416897e-5,1.4924780393436082e-5,0,0.06879603254734346,497,11658463
final,179,-1611.9929946704247,0.999953054793524,190.22435632764478,5.078931655894843,1.757036285053685,3.7387276935391696,1.932988131830634,4.735915090113041,1.0240116541002384,0.9917392010102003,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08446252083299687,1.4331703604564272e-4,0.9504353344729304,3.430971049723605e-6,4.117165259668326e-6,0,0.049557117390760186,153,11658507
final,276,-1611.9998612294307,0.7913727572835211,200.09865854217327,4.849230111172243,2.5040588030059237,3.6118367680909587,2.424022777324745,4.5924432285215335,1.9151666331252388,0.9804358718847783,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09512281062694872,1.4331703604564272e-4,0.9450054619798853,1.338047836239413e-5,1.9556083760422193e-5,0,0.05496160145799178,598,11658776
final,386,-1612.033302748875,0.9974289978956244,202.2986400850072,4.423640062769337,2.3097388722300733,3.536355639178745,2.1584220787105934,4.21416057484056,1.8877944926541772,0.9889229203058604,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08990697538951446,1.4331703604564272e-4,0.9528238794591696,7.4623095470644005e-6,1.115057748411922e-5,0,0.047157507653799224,334,11658589
final,36,-1612.0382885548474,0.7875842639840763,234.53802028029614,5.403752878138025,1.9071260167429664,4.213154042724252,1.9414429827928987,4.950626081968448,1.363160344525428,0.9803125517780067,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08600031995924597,1.4331703604564272e-4,0.9474798152859244,1.655451483220198e-5,2.2044094880186055e-5,0,0.052481586104363265,708,11658451
final,101,-1612.0449040140045,0.9334509764535697,246.29024586114028,4.581515139768282,2.064654833087286,3.28066919472238,2.3500767765108126,4.057333141650659,1.622776800854991,0.9957908847929198,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.0934199991309401,1.4331703604564272e-4,0.9396375743045411,0,0,0,0.06036242569545891,0,11658776
final,387,-1612.0804734854396,0.7402487698511669,181.99120108102613,4.951700614182928,2.0477056544601493,3.515563371705618,2.1940303147436557,4.488351690832946,1.383373983450182,0.9923911028507743,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08933883304018145,1.4331703604564272e-4,0.9342298334017096,1.2866123779144237e-6,1.8870314876078214e-6,0,0.0657669929544249,61,11658523
final,104,-1612.083638700078,0.4138258477367355,283.310618193854,5.126389967851067,2.3281683985165884,3.6778147516761983,2.497842921096348,4.542682598398791,1.7661686409609774,0.9897396947678847,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.07980349465623997,1.4331703604564272e-4,0.8939912130969802,0,0,0,0.10600878690301985,0,11658260
final,180,-1612.1306450607976,0.5502236982814429,165.39836622102024,5.4529227069462545,1.623331613283582,4.073817433984111,1.7681565835550423,5.012290464676756,1.0941552712186247,0.9920682647411263,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.07634580149931137,1.4331703604564272e-4,0.9176228549235632,7.719496153632383e-7,9.434939743328468e-7,0,0.08237542963284716,32,11658792
final,92,-1612.1414916954132,0.957939301380934,159.80899476619953,5.094641708503229,1.860983221891947,3.619852409532061,2.0516422865168784,4.706171787742497,1.0562482221930427,0.9916803327877399,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08754688339291404,1.4331703604564272e-4,0.9448679080144834,1.4581488131783716e-6,1.972789570770738e-6,0,0.055128661047132654,78,11658618
final,383,-1612.248557010679,0.4738175306353981,417.60269531451684,4.1997862259955365,3.5397962943426067,3.1677780582851542,3.405571906665047,3.9593113586540563,3.080920883646028,0.9753429690490238,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09132635739403168,1.4331703604564272e-4,0.9184693671084547,2.435936792243497e-5,3.070652716983e-5,0,0.08147556699645297,958,11658759
final,242,-1612.2912860829495,0.9494559661378621,176.97367642559328,5.090580579753469,2.351427546101114,3.612814061987589,2.275077735633126,4.998119275655795,1.2228563806896198,0.9812854404982789,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08731833831043848,1.4331703604564272e-4,0.9532039461845252,1.440989671706528e-5,1.5610721443487386e-5,0,0.046766033197314205,527,11658654
final,3,-1612.294098874009,0.5121284508196257,480.6624329294151,3.703851686395455,2.893428401980693,2.69618865201821,3.0604568813134976,3.4272193647679856,2.504103484688566,0.9986301499674627,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09136509135676141,1.4331703604564272e-4,0.9004016671214073,0,0,0,0.09959833287859265,0,11658659
final,241,-1612.309426916118,0.8500093507470543,196.08893788224313,4.549332335144408,2.344172005244271,3.3733495135556453,2.5906083688478705,4.061777534065476,2.1319172952325904,0.9860256891735372,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08616778517993816,1.4331703604564272e-4,0.9493712360038202,7.976680645870974e-6,1.0035178877063484e-5,0,0.05061075213665678,285,11658985
final,232,-1612.339208963018,0.938008785712281,492.0478909454183,4.350080238276982,3.217782951522585,3.117279928143993,2.983933972432586,4.221331187727919,2.1988742751157133,0.9751290490921446,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.1053573303418571,1.4331703604564272e-4,0.9642609315169449,1.749804390739555e-5,1.7926917532576813e-5,0,0.03570364352161515,625,11658446
final,124,-1612.345741742779,0.774670134601438,156.3304542913514,4.71823719088806,2.338469068568552,3.7017261208334147,2.3505738779215855,4.339060424289536,2.105194362145969,0.9832101129070352,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09127334846440026,1.4331703604564272e-4,0.9413094434619558,1.2179257746286677e-5,1.7496961832693535e-5,0,0.05866088031846517,572,11659167
final,135,-1612.3791748871329,0.7498799509001902,202.609780672271,4.6847957599663275,1.9140507929604953,3.387252278179224,2.0631546834229826,4.265325848972387,1.3116238590888718,0.9999637508880979,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08085538916517991,1.4331703604564272e-4,0.9297769755800671,0,0,0,0.07022302441993289,0,11659082
final,363,-1612.4636916167437,0.8215407327063157,293.10362357967847,5.0707782811432525,2.4432615880738333,3.270156554202579,2.698803606244455,4.423033041028638,1.6502843749889657,0.9815631723463115,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09973314009067524,1.4331703604564272e-4,0.95009337443358,1.3466023122276722e-5,1.6553773647129984e-5,0,0.049876605769650584,585,11658973
final,210,-1612.6488100792135,0.5269238709071992,300.2595623509953,6.061725046154578,1.3630984224917873,4.727329051605542,1.5936546806362368,5.390358328846566,0.79585892108251155,0.9857198335364267,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09408883051202357,1.4331703604564272e-4,0.9175087297046697,2.0157018888413315e-5,2.5303491796093312e-5,0,0.08244580978464577,869,11658470
final,100,-1612.6989347481142,1,230.22726337356335,5.435446542033463,1.6001512819486932,3.9779578030393026,1.8109548643313351,4.809163281803738,0.9558270305650345,0.9886621568009195,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08937862131070018,1.4331703604564272e-4,0.9508250492456294,8.32018472525592e-6,8.577510026037032e-6,0,0.04915805305961929,290,11658395
final,57,-1612.712111223984,0.8671576171002191,205.4945621736298,5.098288796073073,1.589213830326025,3.990593435114828,1.584496167809302,4.838894993629943,0.9840298420873019,0.9949981943535313,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09095874712885406,1.4331703604564272e-4,0.9391825285792326,1.5438845318466067e-6,2.2300554348895434e-6,0,0.06081369748080068,75,11658903
final,324,-1612.726458883726,0.25110163410227937,197.27134866061985,6.483445136345872,2.308950760572033,4.882815501855129,2.4119780347258057,5.647688177881499,1.656408125545147,0.9771719140307862,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.07871909189667622,1.4331703604564272e-4,0.8436499344639622,5.094674315654013e-5,6.741437730814905e-5,0,0.1562317044155731,2122,11659234
final,347,-1612.734558830662,0.7780557290404836,232.40062667509886,4.736345956555659,2.4751697804552677,3.379816762133542,2.671058378543439,4.058357375269916,1.9162088347220798,0.9856432238920316,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.07931772461720582,1.4331703604564272e-4,0.941515117803736,1.561069868083592e-5,2.3587594160603726e-5,0,0.05844568390342253,714,11658671
final,13,-1612.8358517326408,0.8382117172249776,199.76610103311722,4.866818268446522,1.6661183211898074,3.7826507034514694,1.9189862861742868,4.4550367174715895,1.4283212773796534,0.9955144352833881,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08293792953608177,1.4331703604564272e-4,0.932717039545966,0,0,0,0.06728296045403404,0,11658509
final,281,-1612.9431956656908,0.4946583246317302,392.83843260129515,4.974727772931994,2.118582484163087,3.722031050214904,1.9865218415172565,4.831252089971671,1.3969460495972505,0.995059688589595,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.10006090137235561,1.4331703604564272e-4,0.8925759728246638,0,0,0,0.10742402717533617,0,11658807
final,274,-1612.9818160032682,0.9464918486442202,339.19495429450006,4.563083394144337,2.238022201496543,3.2092483946300496,2.4357904292242325,3.9984430653591265,1.666304484139905,0.9938548148083245,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08650396476157408,1.4331703604564272e-4,0.9427654344326365,0,0,0,0.057234565567363505,0,11658689
final,96,-1613.0244317478794,1,327.9560187109957,4.811676064627697,2.2121306941174135,3.8000359957331526,1.9195954711383534,4.721357602179581,1.6051053230448673,0.9843608625417052,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09797173578682382,1.4331703604564272e-4,0.953995997034014,8.234084736451393e-6,1.1321866512620665e-5,0,0.04598444701473681,357,11658855
final,169,-1613.0615271183851,0.926671649981633,222.03927003941308,5.555244067171405,1.9993610704520324,4.256436855236674,1.7511866130363563,5.516065099594146,0.9370833416241792,0.9773584289504647,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09249274727762198,1.4331703604564272e-4,0.9558803196234235,1.2951679086554957e-5,1.6725678290584215e-5,0,0.04409000301919941,520,11658720
final,38,-1613.1014214660042,0.9698076491061227,252.35081373924325,4.48722800824205,2.1025793215605337,3.092243618935634,2.5740284005929244,3.840023278589686,1.7411768733247663,0.9965960234610616,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09330082189796556,1.4331703604564272e-4,0.9412713201007726,0,0,0,0.058728679899227365,0,11658716
final,79,-1613.1831332984966,0.49085606361370204,221.74053462473321,6.5185242708094675,1.040227476817215,5.100344761005971,0.8157842073052177,6.443622099931248,0.061674282296682155,0.9864264526260897,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09334235776102902,1.4331703604564272e-4,0.911231428478306,1.0120953977106059e-5,1.466680618716217e-5,0,0.0887437837615298,454,11658980
final,292,-1613.2121099202316,0.997757148549726,223.5155233374565,4.4177026215135005,2.136660714502692,3.1839592692440992,2.3720321644812716,4.096474918398658,1.6348544005699204,0.9977596322365849,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08947493853385984,1.4331703604564272e-4,0.9307329748000297,0,0,0,0.0692670251999703,0,11658982
final,369,-1613.2950542769172,0.8809260860474996,177.4889404802993,5.130546473475979,2.136226071665448,3.854540351404061,2.033104680654306,4.8399108572014775,1.3564975584803336,0.9827502620588968,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.0777804157944365,1.4331703604564272e-4,0.9536262981821376,1.535371265638271e-5,2.230148207072349e-5,0,0.046336046623135285,661,11658418
final,300,-1613.29717916142,0.6908936729324482,277.8608636434515,5.490409703578839,1.7872298539063867,3.9972969824215623,1.9943836019741459,5.0343106772815,1.0047273261770004,0.9861470529138978,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08494950992342569,1.4331703604564272e-4,0.9380508589060982,1.1321992756497816e-5,1.7326079824337566e-5,0,0.061920493021320966,526,11658725
final,177,-1613.3132447523844,0.5390694360003432,198.07500960471097,4.620644570522133,2.1293868591402867,3.4460847030277133,2.320350292593459,4.1568848710449,1.8373953845697664,0.9959318349708068,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08359539717826042,1.4331703604564272e-4,0.9118449429092513,0,0,0,0.08815505709074867,0,11658106
final,334,-1613.3138438883802,0.7232085045632747,431.46439956686834,4.156268140885657,3.235885824715234,2.9946485107350553,3.295045238373746,3.7143591219823624,2.845621692045453,0.9784572375117891,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.0966396393434281,1.4331703604564272e-4,0.9413015716093911,1.7068632973185178e-5,2.2386498522619756e-5,0,0.05865897325911307,727,11658813
final,49,-1613.3651793225517,0.7239988248100337,197.80851931028062,3.9253931229972765,2.9157882476151147,2.82361911583724,2.913087856215827,3.5913149550159478,2.4729865905851227,0.991209263229871,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08646924496712895,1.4331703604564272e-4,0.9362835753738764,5.57506064379428e-6,6.26122195379973e-6,0,0.06370458834352599,193,11659066
final,235,-1613.3668828426644,0.978318348988766,130.3799246528528,4.29605437003741,2.5049159471141578,3.1087400711221593,2.5506300386027294,4.018848653257839,1.783538618512734,0.9898007578383319,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.07763590023430993,1.4331703604564272e-4,0.9612544911722964,1.0378016239622734e-5,1.6639133475097607e-5,0,0.03871849167798891,486,11659261
final,284,-1613.3701648061945,0.2175502389461995,260.6571514540597,7.206449578155577,1.280152223741003,5.669797019027759,1.7013825418107507,6.533111311799042,0.907747196209419,0.9840509080122103,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09435995675632818,1.4331703604564272e-4,0.8137987645854696,8.628945480246705e-5,1.0876245396573382e-4,0,0.18600618350576215,3561,11658435
final,388,-1613.3716778502787,0.4484509987017624,386.28514575866694,5.928602501590419,1.4728664492970824,4.549094253799009,1.7236903214264712,5.454821143182707,1.0464615749602801,0.9857632431517608,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09227560742719809,1.4331703604564272e-4,0.9072436653941688,8.062650568927214e-6,9.177697988034169e-6,0,0.09273909425727422,296,11658697
final,42,-1613.3853277310186,0.9905677798029946,163.91992228310153,5.017812335962194,2.182133162987159,3.800631358542464,2.143970840195089,4.668680049511093,1.6867561443204095,0.9802408833248122,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08322672999840504,1.4331703604564272e-4,0.9589856564047322,1.0893196666887676e-5,1.5267629974063043e-5,0,0.04098818276862681,452,11658653
final,396,-1613.389238134778,0.6367895514136466,228.26273539729522,4.758241464578211,1.886300426330839,3.4067164106985715,2.1957956600649586,4.159392255720015,1.3584184468806184,1,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.07765044776540335,1.4331703604564272e-4,0.9211065741619645,0,0,0,0.07889342583803549,0,11659083
final,47,-1613.4109455992498,0.4411704564720298,437.8455064385034,6.162823905164169,2.586060790405433,4.541916932074909,2.44439971986596,5.929920992721761,1.6860821174619998,0.9650235031148074,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09675036719492007,1.4331703604564272e-4,0.9047099479962237,2.7961325198703383e-5,3.731035724366863e-5,0,0.09522478032133397,1213,11658961
final,223,-1613.4642043040967,0.8568546061455933,343.02878012628327,4.95830432123533,2.2827422208499897,3.8596038294189396,2.096394131316284,4.627678880623721,1.7121203593813752,0.981707348712973,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08600474709134687,1.4331703604564272e-4,0.9502379537980404,1.5781818418857353e-5,2.032766828950648e-5,0,0.04972593671525116,655,11658986
final,231,-1613.4913051416117,0.9895179901687559,541.2121182422039,4.715537004697109,2.1840031993367695,3.2603337342023755,2.2009077191814117,4.507922434968734,1.317074434946718,0.9940857625730907,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09660058408583519,1.4331703604564272e-4,0.937843944787684,8.577176750224379e-8,8.577176750224379e-8,0,0.06215588366878111,3,11658848
final,224,-1613.5083754452166,0.7726986792856412,228.30546203566888,4.217986264523372,2.406530702969462,3.28762060839275,2.3946414517896786,4.0144160121584465,2.2473008643706827,0.9929817433131167,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09529938393973565,1.4331703604564272e-4,0.9252116626778867,0,0,0,0.07478833732211332,0,11657700
final,264,-1613.5336973373946,0.9492611869813594,219.8380425212099,4.565399179994442,2.298355505323968,3.0908925274646353,2.607862443441738,4.063227022406787,1.539207018562324,0.9945877430150224,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.08759678356089061,1.4331703604564272e-4,0.9361270865659506,0,0,0,0.06387291343404944,0,11658510
final,303,-1613.5371116191475,0.27922955135089683,308.19584629185107,5.108737309670176,2.3409964419403213,3.6988512114686594,2.611086913914479,4.5208352582122036,1.8806352013859597,0.9958588504119903,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.10812239457414453,1.4331703604564272e-4,0.8564414863605384,0,0,0,0.1435585136394616,0,11658598
final,364,-1613.5895898859242,0.9934410677761344,310.0729329485715,4.616804111239209,2.175672241083762,3.47655489660069,2.222562688796762,4.601697418500052,1.4480613768009147,0.9893164142910272,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,0.09123187838298198,1.4331703604564272e-4,0.9515807624716536,6.003997461509874e-6,8.748682015342959e-6,0,0.0484044848488695,310,11658899
